nivel_territorial,tipo_grupo,grupo,metodo_media,razao_referencia,n_territorios_grupo,massa_total_grupo,massa_obj4_grupo,massa_com_grupo,razao_dependencia_grupo_ponderada,razao_dependencia_grupo_media_simples,razao_dependencia_grupo_media_pond
municipio,q_pib_pop,QPIB2_QPOP2,simples,0.9633690802419911,483,27073288146.956272,10492330182.750359,3170351131.333052,0.30215891762014746,0.9633690802419911,0.30215891762014746
municipio,q_pib_pop,QPIB2_QPOP2,ponderada_refeita,0.30215891762014746,483,27073288146.956272,10492330182.750359,3170351131.333052,0.30215891762014746,0.9633690802419911,0.30215891762014746
municipio,q_pib_pop,QPIB2_QPOP2,ponderada_massa_obj4,0.30215891762014746,483,27073288146.956272,10492330182.750359,3170351131.333052,0.30215891762014746,0.9633690802419911,0.30215891762014746
municipio,q_pib_pop,QPIB2_QPOP3,simples,0.8502048744525449,507,16663726672.932907,5612432769.721388,1575373240.929769,0.28069347207663276,0.8502048744525449,0.28057236067231495
municipio,q_pib_pop,QPIB2_QPOP3,ponderada_refeita,0.28069347207663276,507,16663726672.932907,5612432769.721388,1575373240.929769,0.28069347207663276,0.8502048744525449,0.28057236067231495
municipio,q_pib_pop,QPIB2_QPOP3,ponderada_massa_obj4,0.28057236067231495,507,16663726672.932907,5612432769.721388,1575373240.929769,0.28069347207663276,0.8502048744525449,0.28057236067231495
municipio,q_pib_pop,QPIB2_QPOP4,simples,0.9564311536611533,22,609982542.2932943,183073456.44568428,55661934.86445348,0.3040415358136187,0.9564311536611533,0.3040415358136187
municipio,q_pib_pop,QPIB2_QPOP4,ponderada_refeita,0.3040415358136187,22,609982542.2932943,183073456.44568428,55661934.86445348,0.3040415358136187,0.9564311536611533,0.3040415358136187
municipio,q_pib_pop,QPIB2_QPOP4,ponderada_massa_obj4,0.3040415358136187,22,609982542.2932943,183073456.44568428,55661934.86445348,0.3040415358136187,0.9564311536611533,0.3040415358136187
municipio,q_pib_pop,QPIB3_QPOP1,simples,1.527412300587448,125,11342604822.391672,4254985618.451417,1509873732.616393,0.3548481400428105,1.527412300587448,0.3548481400428105
municipio,q_pib_pop,QPIB3_QPOP1,ponderada_refeita,0.3548481400428105,125,11342604822.391672,4254985618.451417,1509873732.616393,0.3548481400428105,1.527412300587448,0.3548481400428105
municipio,q_pib_pop,QPIB3_QPOP1,ponderada_massa_obj4,0.3548481400428105,125,11342604822.391672,4254985618.451417,1509873732.616393,0.3548481400428105,1.527412300587448,0.3548481400428105
municipio,q_pib_pop,QPIB3_QPOP2,simples,1.112802609637251,366,50627881307.95218,19757155087.10749,5230358173.417784,0.2647323539425394,1.112802609637251,0.2647323539425394
municipio,q_pib_pop,QPIB3_QPOP2,ponderada_refeita,0.2647323539425394,366,50627881307.95218,19757155087.10749,5230358173.417784,0.2647323539425394,1.112802609637251,0.2647323539425394
municipio,q_pib_pop,QPIB3_QPOP2,ponderada_massa_obj4,0.2647323539425394,366,50627881307.95218,19757155087.10749,5230358173.417784,0.2647323539425394,1.112802609637251,0.2647323539425394
municipio,q_pib_pop,QPIB3_QPOP3,simples,0.9208312164805534,563,88925311359.48349,32737075075.552624,9077267531.567928,0.2772779031302844,0.9208312164805534,0.2772779031302844
